Review_ID,Review_Score,Review_Comment_Message,Review_Creation_Date,Review_Answer_Timestamp
3305,4,Excellent service; great selection,5/19/2018 0:00,5/20/2018 12:06
3306,4,Kenny is excellent,4/11/2017 0:00,4/12/2017 3:18
3307,5,I received poor quality furniture,6/6/2017 0:00,6/6/2017 23:05
3308,5,Great service,5/5/2018 0:00,5/7/2018 19:31
3309,5,I received poor quality furniture,7/5/2018 0:00,7/6/2018 1:07
3310,4,Well,3/24/2018 0:00,3/25/2018 15:08
3311,4,Good,3/10/2018 0:00,3/11/2018 2:17
3312,3,Overall great experience except for prices/selection,9/27/2017 0:00,9/28/2017 10:53
3313,4,Well,11/23/2017 0:00,11/25/2017 20:44
3314,1,Poor Quality,1/26/2018 0:00,1/30/2018 3:10
3315,5,Marvellous,11/19/2016 0:00,11/24/2016 0:48
3316,3,Kenny is excellent,12/14/2017 0:00,12/14/2017 22:20
3317,4,Great service,8/26/2017 0:00,8/27/2017 17:04
3318,5,Great Couch & Great Service,7/21/2017 0:00,7/22/2017 1:06
3319,5,Great service,3/9/2018 0:00,3/10/2018 10:24
3320,1,Defects in fabrics,6/6/2018 0:00,6/9/2018 16:50
3321,5,Excellent service; great selection,12/14/2017 0:00,12/15/2017 9:04
3322,1,Great Couch & Great Service,6/9/2018 0:00,6/10/2018 22:57
3323,1,Excellent service; great selection,5/30/2017 0:00,5/31/2017 12:18
3324,5,Excellent service; great selection,6/23/2017 0:00,6/23/2017 23:36
3325,5,Good,8/9/2017 0:00,8/10/2017 12:41
3326,5,Marvellous,4/10/2018 0:00,4/20/2018 0:07
3327,4,Kenny is excellent,7/27/2017 0:00,7/28/2017 9:27
3328,3,Wow!,1/6/2018 0:00,5/4/2018 12:37
3329,2,Good,7/27/2017 0:00,7/28/2017 14:16
3330,1,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",11/9/2017 0:00,11/11/2017 21:20
3331,5,Great service !,12/1/2017 0:00,12/3/2017 19:52
3332,5,recommend,1/9/2018 0:00,1/12/2018 10:15
3333,5,I received poor quality furniture,11/8/2017 0:00,11/10/2017 22:20
3334,2,Excellent service; great selection,2/15/2018 0:00,2/18/2018 0:55
3335,5,recommend,3/30/2018 0:00,4/4/2018 22:45
3336,5,Defects in fabrics,3/18/2017 0:00,3/27/2017 15:27
3337,5,recommend,6/20/2018 0:00,6/22/2018 15:05
3338,5,Excellent service; great selection,11/12/2017 0:00,11/16/2017 11:13
3339,5,recommend,8/22/2018 0:00,8/24/2018 1:06
3340,5,Good,10/17/2017 0:00,10/20/2017 14:08
3341,1,Kenny is excellent,5/19/2018 0:00,5/22/2018 1:32
3342,5,Great Couch & Great Service,5/4/2018 0:00,5/5/2018 5:06
3343,4,Super recommend,12/6/2017 0:00,12/8/2017 1:28
3344,4,recommend,10/4/2017 0:00,10/4/2017 21:34
3345,5,Good,12/9/2017 0:00,12/10/2017 0:52
3346,5,Best place for furniture with amazingly low price,3/18/2018 0:00,3/22/2018 19:55
3347,5,Don't recommend,12/6/2017 0:00,12/6/2017 20:35
3348,1,Overall great experience except for prices/selection,10/13/2017 0:00,10/13/2017 12:22
3349,4,recommend,9/28/2017 0:00,10/4/2017 10:11
3350,1,Recommend,12/10/2017 0:00,12/12/2017 14:23
3351,5,Great service,6/9/2018 0:00,6/11/2018 17:29
3352,3,Overall great experience except for prices/selection,6/6/2018 0:00,6/8/2018 22:56
3353,5,Great service,2/9/2018 0:00,2/10/2018 23:47
3354,3,Good,2/8/2018 0:00,2/8/2018 2:51
3355,1,Great service,9/27/2017 0:00,9/28/2017 0:14
3356,5,Excellent service; great selection,8/10/2018 0:00,8/11/2018 10:28
3357,4,Kenny is excellent,3/14/2017 0:00,3/15/2017 13:12
3358,5,I received poor quality furniture,5/15/2018 0:00,5/18/2018 16:31
3359,5,Great service,8/21/2018 0:00,8/22/2018 13:05
3360,4,I received poor quality furniture,8/11/2017 0:00,8/15/2017 23:56
3361,5,Well,8/30/2017 0:00,9/2/2017 10:41
3362,4,Good,8/9/2018 0:00,8/13/2018 13:45
3363,5,Overall great experience except for prices/selection,10/12/2017 0:00,10/12/2017 16:35
3364,5,Well,7/24/2018 0:00,7/25/2018 10:45
3365,5,Excellent service; great selection,4/27/2018 0:00,4/27/2018 22:29
3366,5,Marvellous,12/7/2017 0:00,12/7/2017 9:08
3367,5,Kenny is excellent,7/26/2018 0:00,7/30/2018 15:46
3368,5,Great service,12/5/2017 0:00,12/5/2017 22:20
3369,5,Great Couch & Great Service,8/1/2018 0:00,8/4/2018 0:24
3370,5,Great service,3/12/2018 0:00,3/13/2018 1:30
3371,5,Defects in fabrics,1/7/2018 0:00,1/7/2018 17:02
3372,5,Excellent service; great selection,12/10/2017 0:00,12/10/2017 20:08
3373,4,Great Couch & Great Service,5/1/2018 0:00,5/4/2018 11:29
3374,2,Excellent service; great selection,7/31/2018 0:00,8/4/2018 0:04
3375,5,Excellent service; great selection,8/7/2018 0:00,8/9/2018 14:51
3376,5,I received poor quality furniture,12/10/2017 0:00,12/10/2017 19:00
3377,5,Marvellous,4/6/2018 0:00,4/13/2018 14:07
3378,4,Kenny is excellent,3/17/2018 0:00,3/18/2018 0:18
3379,5,Defects in fabrics,4/7/2017 0:00,4/7/2017 17:03
3380,1,Wow!,2/9/2018 0:00,2/12/2018 10:38
3381,4,Good,3/15/2018 0:00,3/17/2018 11:15
3382,4,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",4/4/2018 0:00,4/5/2018 4:04
3383,4,Great service !,11/24/2017 0:00,11/25/2017 2:03
3384,5,recommend,4/12/2018 0:00,4/12/2018 16:35
3385,5,I received poor quality furniture,6/2/2017 0:00,6/5/2017 12:22
3386,5,Excellent service; great selection,3/25/2017 0:00,3/27/2017 16:48
3387,5,recommend,8/14/2018 0:00,8/17/2018 1:25
3388,1,Defects in fabrics,12/20/2017 0:00,12/23/2017 22:20
3389,5,recommend,8/30/2017 0:00,8/31/2017 4:53
3390,5,Excellent service; great selection,7/22/2018 0:00,7/24/2018 23:12
3391,5,recommend,3/27/2018 0:00,3/29/2018 14:15
3392,5,Good,2/23/2018 0:00,3/2/2018 14:13
3393,3,Kenny is excellent,3/30/2018 0:00,3/30/2018 17:06
3394,5,Great Couch & Great Service,7/31/2018 0:00,8/2/2018 22:18
3395,1,Super recommend,4/14/2018 0:00,4/19/2018 1:57
3396,5,recommend,2/7/2018 0:00,2/8/2018 12:52
3397,3,Good,7/28/2017 0:00,7/31/2017 14:51
3398,5,Best place for furniture with amazingly low price,8/9/2018 0:00,8/9/2018 21:00
3399,5,Don't recommend,7/4/2018 0:00,7/5/2018 11:58
3400,5,Overall great experience except for prices/selection,2/2/2018 0:00,2/3/2018 1:09
3401,5,recommend,6/7/2017 0:00,6/7/2017 23:24
3402,5,Recommend,6/20/2018 0:00,6/21/2018 8:14
3403,1,Great service,2/17/2018 0:00,2/19/2018 15:01
3404,5,Overall great experience except for prices/selection,11/18/2017 0:00,11/21/2017 18:29
3405,5,Great service,7/25/2018 0:00,7/30/2018 13:39
3406,5,Good,5/22/2018 0:00,5/24/2018 13:04
3407,5,Great service,6/14/2018 0:00,6/15/2018 17:55
3408,5,Excellent service; great selection,7/14/2018 0:00,7/16/2018 15:34
3409,5,Kenny is excellent,7/13/2018 0:00,7/17/2018 19:01
3410,4,I received poor quality furniture,7/5/2018 0:00,7/6/2018 17:19
3411,5,Great service,2/21/2018 0:00,2/21/2018 21:11
3412,5,I received poor quality furniture,2/2/2018 0:00,2/3/2018 12:47
3413,4,Well,2/21/2018 0:00,2/22/2018 11:38
3414,5,Good,11/26/2017 0:00,11/29/2017 10:40
3415,4,Overall great experience except for prices/selection,4/6/2017 0:00,4/6/2017 13:49
3416,5,Well,7/11/2018 0:00,7/12/2018 15:00
3417,5,Poor Quality,6/3/2017 0:00,6/3/2017 23:44
3418,4,Marvellous,11/18/2017 0:00,11/19/2017 8:14
3419,5,Kenny is excellent,12/9/2017 0:00,12/9/2017 14:54
3420,5,Great service,4/18/2017 0:00,4/28/2017 18:52
3421,5,Great Couch & Great Service,11/9/2017 0:00,11/12/2017 17:06
3422,5,Great service,5/9/2018 0:00,5/10/2018 0:08
3423,3,Defects in fabrics,6/14/2017 0:00,6/17/2017 1:01
3424,5,Excellent service; great selection,8/21/2018 0:00,8/22/2018 19:17
3425,5,Great Couch & Great Service,8/18/2018 0:00,8/20/2018 2:55
3426,4,Excellent service; great selection,6/8/2018 0:00,6/11/2018 10:45
3427,5,Excellent service; great selection,11/25/2017 0:00,11/25/2017 22:30
3428,4,Good,10/28/2017 0:00,10/28/2017 20:14
3429,2,Marvellous,1/6/2018 0:00,1/8/2018 20:24
3430,5,Kenny is excellent,1/27/2018 0:00,1/27/2018 15:05
3431,5,Defects in fabrics,9/14/2017 0:00,9/15/2017 9:41
3432,5,Wow!,6/22/2018 0:00,6/22/2018 17:01
3433,5,Good,5/4/2018 0:00,5/4/2018 23:14
3434,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",9/14/2017 0:00,9/18/2017 18:15
3435,4,Great service !,10/20/2017 0:00,10/23/2017 4:13
3436,5,recommend,8/1/2018 0:00,8/2/2018 12:55
3437,5,I received poor quality furniture,3/3/2018 0:00,3/12/2018 12:28
3438,5,Excellent service; great selection,8/5/2018 0:00,8/5/2018 13:32
3439,3,recommend,5/11/2018 0:00,5/11/2018 11:16
3440,3,Defects in fabrics,6/2/2017 0:00,6/2/2017 23:21
3441,5,recommend,12/10/2017 0:00,12/13/2017 0:01
3442,3,Excellent service; great selection,5/1/2018 0:00,5/2/2018 12:20
3443,5,recommend,1/6/2018 0:00,1/7/2018 2:35
3444,5,Good,7/5/2018 0:00,7/6/2018 22:56
3445,4,Kenny is excellent,12/8/2017 0:00,12/8/2017 20:21
3446,4,Great Couch & Great Service,8/12/2017 0:00,8/13/2017 0:01
3447,5,Super recommend,6/8/2018 0:00,6/24/2018 11:38
3448,5,recommend,6/15/2018 0:00,6/18/2018 14:42
3449,5,Good,2/15/2018 0:00,2/17/2018 15:04
3450,5,Best place for furniture with amazingly low price,12/16/2017 0:00,12/18/2017 12:13
3451,3,Don't recommend,1/25/2018 0:00,1/29/2018 19:46
3452,5,Overall great experience except for prices/selection,8/16/2018 0:00,8/20/2018 22:50
3453,5,recommend,5/5/2018 0:00,5/6/2018 19:11
3454,5,Recommend,4/4/2018 0:00,4/6/2018 22:23
3455,5,Great service,7/3/2018 0:00,7/4/2018 0:51
3456,5,Overall great experience except for prices/selection,8/17/2017 0:00,8/19/2017 21:42
3457,5,Great service,6/22/2017 0:00,6/24/2017 23:21
3458,5,Good,6/21/2018 0:00,6/24/2018 18:13
3459,4,Great service,1/24/2018 0:00,1/24/2018 22:16
3460,2,Excellent service; great selection,8/4/2017 0:00,8/6/2017 23:44
3461,4,Kenny is excellent,6/8/2018 0:00,6/8/2018 15:46
3462,5,I received poor quality furniture,2/21/2018 0:00,2/23/2018 21:30
3463,5,Great service,12/1/2017 0:00,12/5/2017 0:04
3464,5,I received poor quality furniture,8/15/2018 0:00,8/16/2018 12:26
3465,4,Well,6/4/2017 0:00,6/7/2017 1:00
3466,3,Good,12/18/2017 0:00,12/18/2017 21:56
3467,5,Overall great experience except for prices/selection,2/15/2017 0:00,2/16/2017 12:41
3468,4,Well,3/22/2017 0:00,3/23/2017 1:20
3469,5,Excellent service; great selection,12/20/2017 0:00,12/22/2017 19:39
3470,5,Marvellous,7/10/2018 0:00,8/5/2018 16:51
3471,5,Kenny is excellent,1/10/2018 0:00,1/12/2018 20:29
3472,4,Great service,6/1/2017 0:00,6/5/2017 11:58
3473,5,Great Couch & Great Service,8/29/2017 0:00,8/30/2017 10:51
3474,5,Great service,4/19/2018 0:00,4/22/2018 5:18
3475,3,Defects in fabrics,2/17/2018 0:00,2/19/2018 10:22
3476,5,Excellent service; great selection,8/23/2017 0:00,8/24/2017 15:24
3477,5,Great Couch & Great Service,5/4/2017 0:00,5/5/2017 12:11
3478,4,Excellent service; great selection,4/28/2018 0:00,4/28/2018 22:35
3479,3,Excellent service; great selection,6/6/2018 0:00,6/9/2018 2:21
3480,3,I received poor quality furniture,3/17/2018 0:00,3/19/2018 20:19
3481,5,Marvellous,3/12/2018 0:00,3/15/2018 4:46
3482,5,Kenny is excellent,7/20/2017 0:00,7/22/2017 21:05
3483,5,Defects in fabrics,8/8/2018 0:00,8/9/2018 1:08
3484,5,Wow!,9/28/2017 0:00,9/28/2017 22:50
3485,3,Good,5/10/2017 0:00,5/11/2017 19:19
3486,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",4/20/2018 0:00,4/22/2018 22:30
3487,1,Great service !,5/17/2018 0:00,5/21/2018 13:33
3488,4,recommend,3/30/2018 0:00,3/31/2018 17:43
3489,1,I received poor quality furniture,5/1/2018 0:00,5/2/2018 1:06
3490,4,Excellent service; great selection,4/11/2018 0:00,4/12/2018 23:14
3491,4,recommend,9/2/2017 0:00,9/3/2017 17:21
3492,5,Defects in fabrics,6/10/2018 0:00,6/15/2018 14:17
3493,1,recommend,5/31/2018 0:00,6/4/2018 20:29
3494,5,Excellent service; great selection,7/13/2018 0:00,7/16/2018 11:16
3495,5,recommend,9/25/2017 0:00,9/27/2017 20:00
3496,1,Good,7/12/2017 0:00,7/15/2017 4:53
3497,5,Kenny is excellent,12/4/2017 0:00,12/4/2017 22:31
3498,1,Great Couch & Great Service,4/11/2018 0:00,4/12/2018 16:17
3499,1,Super recommend,2/8/2018 0:00,2/11/2018 2:34
3500,4,recommend,8/15/2017 0:00,8/18/2017 12:16
3501,1,Good,5/23/2018 0:00,5/24/2018 0:02
3502,5,Best place for furniture with amazingly low price,4/27/2018 0:00,4/29/2018 23:55
3503,5,Don't recommend,12/16/2017 0:00,12/17/2017 1:50
3504,5,Overall great experience except for prices/selection,2/20/2018 0:00,2/23/2018 7:09
3505,5,recommend,3/30/2018 0:00,3/30/2018 21:52
3506,3,Recommend,2/17/2018 0:00,2/20/2018 16:51
3507,4,Great service,6/6/2018 0:00,6/8/2018 22:16
3508,5,Overall great experience except for prices/selection,10/25/2017 0:00,10/30/2017 12:43
3509,5,Great service,6/23/2018 0:00,6/26/2018 12:12
3510,5,Good,12/13/2017 0:00,12/13/2017 23:55
3511,1,Great service,7/7/2017 0:00,7/9/2017 15:32
3512,4,Excellent service; great selection,6/2/2017 0:00,6/5/2017 23:26
3513,5,Kenny is excellent,7/6/2018 0:00,7/7/2018 18:24
3514,5,I received poor quality furniture,5/22/2018 0:00,5/23/2018 10:27
3515,5,Great service,2/15/2017 0:00,2/16/2017 10:27
3516,5,I received poor quality furniture,9/22/2017 0:00,9/25/2017 12:45
3517,5,Well,4/4/2018 0:00,4/4/2018 22:59
3518,5,Good,2/8/2018 0:00,2/10/2018 19:39
3519,4,Overall great experience except for prices/selection,8/8/2017 0:00,8/9/2017 22:39
3520,2,Well,7/7/2018 0:00,7/10/2018 20:55
3521,5,Poor Quality,1/13/2018 0:00,1/15/2018 15:02
3522,4,Marvellous,11/28/2017 0:00,12/4/2017 3:45
3523,5,Kenny is excellent,2/11/2017 0:00,2/12/2017 22:22
3524,5,Great service,8/2/2017 0:00,8/2/2017 19:31
3525,1,Great Couch & Great Service,4/5/2018 0:00,4/7/2018 16:34
3526,4,Great service,9/5/2017 0:00,9/6/2017 1:15
3527,5,Defects in fabrics,6/21/2018 0:00,6/24/2018 20:48
3528,3,Excellent service; great selection,9/17/2017 0:00,9/21/2017 12:14
3529,5,Great Couch & Great Service,5/18/2018 0:00,5/22/2018 0:01
3530,1,Excellent service; great selection,5/4/2018 0:00,5/5/2018 0:31
3531,5,Excellent service; great selection,1/31/2018 0:00,1/31/2018 23:26
3532,5,Good,1/18/2018 0:00,1/18/2018 22:20
3533,5,Marvellous,6/8/2017 0:00,6/10/2017 0:26
3534,5,Kenny is excellent,2/19/2018 0:00,2/21/2018 18:38
3535,5,Defects in fabrics,1/24/2017 0:00,1/25/2017 11:45
3536,1,Wow!,5/10/2018 0:00,5/10/2018 20:31
3537,5,Good,4/18/2018 0:00,4/19/2018 0:12
3538,5,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",7/25/2018 0:00,7/25/2018 23:22
3539,5,Great service !,4/5/2017 0:00,4/13/2017 23:50
3540,5,recommend,5/14/2017 0:00,5/14/2017 21:13
3541,5,I received poor quality furniture,8/26/2017 0:00,8/27/2017 11:09
3542,5,Excellent service; great selection,3/8/2018 0:00,3/10/2018 19:48
3543,3,recommend,9/9/2017 0:00,9/11/2017 22:26
3544,5,Defects in fabrics,8/1/2017 0:00,8/3/2017 23:36
3545,5,recommend,11/28/2017 0:00,11/29/2017 10:53
3546,5,Excellent service; great selection,1/30/2018 0:00,1/31/2018 10:05
3547,5,recommend,7/21/2018 0:00,7/23/2018 21:51
3548,1,Good,4/15/2018 0:00,4/16/2018 1:24
3549,5,Kenny is excellent,4/11/2018 0:00,4/16/2018 1:31
3550,4,Great Couch & Great Service,4/25/2018 0:00,4/26/2018 21:23
3551,5,Super recommend,11/10/2017 0:00,11/10/2017 23:32
3552,5,recommend,7/23/2017 0:00,7/25/2017 21:44
3553,5,Good,4/5/2018 0:00,4/6/2018 16:52
3554,5,Best place for furniture with amazingly low price,10/5/2017 0:00,10/5/2017 23:36
3555,3,Don't recommend,6/3/2017 0:00,6/4/2017 11:53
3556,5,Overall great experience except for prices/selection,8/1/2018 0:00,8/1/2018 17:18
3557,4,recommend,3/29/2018 0:00,3/30/2018 19:04
3558,5,Recommend,2/16/2018 0:00,2/16/2018 21:23
3559,5,Great service,8/25/2018 0:00,8/28/2018 13:43
3560,5,Overall great experience except for prices/selection,12/7/2017 0:00,12/8/2017 1:29
3561,5,Great service,8/22/2017 0:00,8/24/2017 23:21
3562,5,Good,8/8/2018 0:00,8/8/2018 11:53
3563,4,Great service,11/18/2017 0:00,11/20/2017 20:42
3564,5,Excellent service; great selection,4/3/2018 0:00,4/4/2018 20:34
3565,5,Kenny is excellent,7/14/2018 0:00,7/14/2018 16:14
3566,5,I received poor quality furniture,5/16/2018 0:00,5/18/2018 0:41
3567,5,Great service,8/9/2018 0:00,8/11/2018 9:42
3568,5,I received poor quality furniture,8/22/2017 0:00,8/23/2017 0:43
3569,4,Well,6/16/2018 0:00,6/16/2018 23:06
3570,5,Good,4/3/2018 0:00,4/4/2018 0:18
3571,4,Overall great experience except for prices/selection,8/26/2018 0:00,8/28/2018 22:11
3572,3,Well,3/15/2017 0:00,3/20/2017 17:23
3573,5,Excellent service; great selection,4/16/2018 0:00,4/16/2018 18:01
3574,5,Marvellous,5/17/2017 0:00,5/18/2017 23:01
3575,5,Kenny is excellent,12/19/2017 0:00,12/20/2017 12:04
3576,5,Great service,6/15/2018 0:00,6/25/2018 21:43
3577,5,Great Couch & Great Service,5/26/2018 0:00,5/29/2018 19:21
3578,4,Great service,3/9/2018 0:00,3/12/2018 12:08
3579,3,Defects in fabrics,12/22/2017 0:00,12/22/2017 9:28
3580,5,Excellent service; great selection,12/22/2017 0:00,12/22/2017 13:41
3581,5,Great Couch & Great Service,8/10/2018 0:00,8/13/2018 17:25
3582,5,Excellent service; great selection,7/18/2017 0:00,7/21/2017 17:22
3583,5,Excellent service; great selection,7/28/2018 0:00,7/31/2018 18:46
3584,4,I received poor quality furniture,4/4/2018 0:00,4/7/2018 0:25
3585,4,Marvellous,12/7/2017 0:00,12/7/2017 6:49
3586,4,Kenny is excellent,8/30/2017 0:00,8/30/2017 15:59
3587,5,Defects in fabrics,9/6/2017 0:00,9/7/2017 20:39
3588,1,Wow!,3/24/2018 0:00,3/26/2018 10:19
3589,4,Good,2/1/2018 0:00,2/3/2018 0:44
3590,4,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",10/5/2017 0:00,10/5/2017 20:04
3591,5,Great service !,5/8/2018 0:00,5/10/2018 18:27
3592,4,recommend,8/1/2018 0:00,8/1/2018 23:57
3593,5,I received poor quality furniture,8/1/2018 0:00,8/1/2018 22:04
3594,5,Excellent service; great selection,6/25/2018 0:00,6/28/2018 11:22
3595,3,recommend,11/17/2017 0:00,11/20/2017 16:52
3596,1,Defects in fabrics,12/21/2017 0:00,1/25/2018 20:00
3597,5,recommend,3/8/2018 0:00,3/9/2018 2:26
3598,4,Excellent service; great selection,10/31/2017 0:00,10/31/2017 17:09
3599,4,recommend,1/31/2017 0:00,2/3/2017 10:40
3600,5,Good,1/23/2018 0:00,1/26/2018 16:06
3601,4,Kenny is excellent,2/16/2018 0:00,2/17/2018 0:19
3602,3,Great Couch & Great Service,3/25/2018 0:00,3/26/2018 8:38
3603,1,Super recommend,3/14/2018 0:00,3/14/2018 15:18
3604,1,recommend,8/1/2017 0:00,8/3/2017 15:05
3605,5,Good,4/10/2018 0:00,4/11/2018 10:14
3606,5,Best place for furniture with amazingly low price,8/25/2018 0:00,9/6/2018 18:59
3607,1,Don't recommend,6/29/2018 0:00,7/3/2018 21:07
3608,5,Overall great experience except for prices/selection,7/27/2018 0:00,7/28/2018 14:31
3609,5,recommend,6/17/2017 0:00,6/17/2017 23:39
3610,5,Recommend,2/1/2018 0:00,2/2/2018 10:11
3611,5,Great service,6/23/2017 0:00,6/23/2017 19:14
3612,5,Overall great experience except for prices/selection,3/14/2018 0:00,3/15/2018 11:37
3613,5,Great service,7/3/2018 0:00,7/3/2018 17:35
3614,5,Good,8/22/2018 0:00,8/23/2018 2:01
3615,5,Great service,6/8/2018 0:00,6/8/2018 22:30
3616,1,Excellent service; great selection,1/16/2018 0:00,1/19/2018 16:44
3617,3,Kenny is excellent,6/14/2017 0:00,7/20/2017 16:54
3618,4,I received poor quality furniture,5/26/2018 0:00,5/27/2018 0:03
3619,4,Great service,8/26/2017 0:00,8/27/2017 18:39
3620,5,I received poor quality furniture,11/9/2017 0:00,11/9/2017 15:19
3621,5,Well,10/18/2017 0:00,10/18/2017 16:02
3622,1,Good,6/15/2018 0:00,6/15/2018 20:50
3623,5,Overall great experience except for prices/selection,8/9/2017 0:00,8/9/2017 23:32
3624,1,Well,8/8/2018 0:00,8/8/2018 20:36
3625,5,Poor Quality,9/13/2017 0:00,9/21/2017 23:54
3626,3,Marvellous,12/6/2017 0:00,12/11/2017 23:43
3627,5,Kenny is excellent,7/27/2017 0:00,7/28/2017 8:21
3628,1,Great service,6/8/2018 0:00,6/8/2018 20:41
3629,5,Great Couch & Great Service,6/5/2018 0:00,6/6/2018 11:37
3630,4,Great service,7/11/2017 0:00,7/13/2017 0:19
3631,2,Defects in fabrics,2/27/2018 0:00,3/1/2018 23:50
3632,5,Excellent service; great selection,7/8/2018 0:00,7/11/2018 1:36
3633,4,Great Couch & Great Service,5/22/2018 0:00,5/23/2018 18:33
3634,5,Excellent service; great selection,3/4/2018 0:00,3/6/2018 18:52
3635,5,Excellent service; great selection,6/6/2018 0:00,6/7/2018 6:50
3636,4,Good,8/9/2018 0:00,8/13/2018 11:24
3637,5,Marvellous,6/5/2018 0:00,6/6/2018 11:39
3638,1,Kenny is excellent,6/8/2017 0:00,6/8/2017 11:35
3639,5,Defects in fabrics,4/12/2017 0:00,4/12/2017 17:07
3640,1,Wow!,2/24/2018 0:00,2/26/2018 17:13
3641,3,Good,12/14/2017 0:00,1/8/2018 17:48
3642,4,"Wow, 3 years ago when i ordered some furniture there it was incredible service ;)) Just crazy",5/6/2018 0:00,5/6/2018 22:55
3643,4,Great service !,6/9/2018 0:00,6/11/2018 22:59
3644,1,recommend,7/15/2017 0:00,7/17/2017 20:10
3645,5,I received poor quality furniture,3/17/2018 0:00,3/19/2018 20:05
3646,1,Excellent service; great selection,6/9/2018 0:00,6/10/2018 16:23
3647,5,recommend,8/19/2017 0:00,8/20/2017 8:37
3648,2,Defects in fabrics,2/7/2018 0:00,2/8/2018 11:18
